id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5909633,Quiet Oasis in Historic Square,6829,Barrett,,Arlington Heights,34.04362932117267,-118.3290346602019,Shared room,130,1,17,2015-10-20,2.54,2,354
776201,STUDENT HOUSING,1497543,Kellie,,Arlington Heights,34.04566841217473,-118.31367673354403,Shared room,38,3,14,2015-10-10,0.48,4,363
9127517,Alternative Break at Gramercy Place,1497543,Kellie,,Arlington Heights,34.04706614830597,-118.31390111201274,Shared room,33,1,0,,,4,354
5884952,Historic Hollywood Charm! Pvt Room,1763193,Jamie,,Arlington Heights,34.04975820207838,-118.32252767466873,Private room,89,1,2,2015-08-04,0.55,1,365
6574654,Shared Spacious Central Apartment!,1763193,Jamie,,Arlington Heights,34.050423951182644,-118.32432169809437,Private room,80,3,2,2015-09-01,0.62,1,365
789963,LA Homestay for Int. Students,4162704,,,Arlington Heights,34.04062400361198,-118.33058381337946,Private room,60,14,0,,,1,365
404795,Gramercy Place,1497543,Kellie,,Arlington Heights,34.04564291316496,-118.3140905196151,Shared room,33,3,16,2015-08-13,0.39,4,365
7874648,Private room w/full private bath,28422470,Sultan,,Arlington Heights,34.05144805974855,-118.32376722996179,Private room,55,1,12,2015-10-30,7.66,1,325
9234266,Gorgeous 1BR in the heart of L.A.,47999370,Loren,,Arlington Heights,34.04759277826518,-118.32147899001203,Entire home/apt,119,1,0,,,1,364
4777199,Arlington Heights Gem,1456157,Jaime,,Arlington Heights,34.04021095648429,-118.3151342336234,Entire home/apt,200,1,0,,,1,306
4777256,Beautiful Historical West Adams,21812739,Rodger And Shimeka,,Arlington Heights,34.03663214475785,-118.32185867456771,Entire home/apt,115,3,31,2015-10-25,3.55,1,145
5175424,Havana Hollywood!  Private-Central!,1763193,Jamie,,Arlington Heights,34.04984075063954,-118.3248396323026,Private room,80,2,5,2015-09-22,0.61,1,340
6201593,Suite Pad In KoreaTown,32159384,,,Arlington Heights,34.04433968018704,-118.32008121381992,Entire home/apt,105,2,1,2015-07-05,0.24,4,362
4510204,2br/1bth Mid-City for Thanksgiving ,16660123,Berry,,Arlington Heights,34.03993736537974,-118.3162996770426,Entire home/apt,100,1,0,,,1,340
822309,Three room guest suite,4318382,,,Arlington Heights,34.0375739187552,-118.31401028276157,Private room,98,2,1,2014-08-27,0.07,1,365
6109899,LA잠자리2,31539640,,,Arlington Heights,34.05270290955192,-118.31700920720053,Private room,70,1,0,,,2,365
2509881,stylish comfort in a 1bd + office!,9584153,,,Arlington Heights,34.041239497549604,-118.33018095545584,Entire home/apt,115,3,17,2015-09-29,0.87,1,309
3916294,TAKE ADVANTAGE OF THE NEWBIE!!!,6411884,,,Arlington Heights,34.03619205359656,-118.32568799734025,Entire home/apt,85,4,2,2015-10-17,0.16,1,319
4235022,Huge&tidy room for rent/midcity LA,3541461,,,Arlington Heights,34.04584859485242,-118.31779611058468,Private room,48,7,2,2015-02-14,0.18,3,31
308582,An Oasis in the heart of L.A.,1497543,,,Arlington Heights,34.047618853272915,-118.31340348943677,Private room,65,1,13,2015-07-17,0.31,4,365
308584,An Oasis in Los Angeles,1497543,,,Arlington Heights,34.047608991945665,-118.31346740463174,Private room,65,3,13,2015-09-11,0.36,4,365
6076275,LA잠자리,31539640,La,,Arlington Heights,34.052462786813045,-118.31699768074581,Shared room,25,2,19,2015-10-28,3.22,2,334
3123678,Come and swim in my pool! ,871934,,,Arlington Heights,34.05198438761127,-118.32055830810012,Entire home/apt,67,28,2,2015-05-23,0.34,1,329
3209078,Central House & Garden Parking WiFi,4365606,Thomas,,Arlington Heights,34.03786724935195,-118.32825507367494,Entire home/apt,115,3,33,2015-10-19,2.16,1,331
1869249,Photo Shoots and Filming in LA,7577256,Nia,,Arlington Heights,34.05158621226909,-118.31952441280441,Entire home/apt,158,1,8,2015-02-10,0.34,1,355
951058,French Cosy Rm-Aussie-Reikimassage,4743375,Rebekah,,Arlington Heights,34.03815796048321,-118.3266572453696,Private room,58,1,88,2015-10-28,3.62,4,362
951044,Lil Zen Den Studio-Aussie-CentraLA,4743375,Rebekah,,Arlington Heights,34.03641901497833,-118.3242382688337,Entire home/apt,88,1,106,2015-10-19,4.09,4,359
6390085,LA잠자리4(man's room),31539640,La,,Arlington Heights,34.05235200999557,-118.31664583110354,Shared room,25,2,7,2015-10-21,1.32,2,365
2784096,2 bedrm Cozy Cottage-I'm Australian,4743375,Rebekah,,Arlington Heights,34.03718069011492,-118.32454576831941,Entire home/apt,120,1,77,2015-10-25,4.26,4,349
7633424,West Adams Historic District,40044118,,,Arlington Heights,34.03841382229773,-118.32376724194573,Entire home/apt,200,2,0,,,1,364
4242907,Tiny and cozy room near downtown LA,3541461,,,Arlington Heights,34.04599349268808,-118.31894412950227,Private room,45,7,4,2015-01-26,0.32,3,156
9138432,"The ""Grace Room""",46188385,La Donna,,Arlington Heights,34.04247323561009,-118.3157752815657,Private room,42,2,0,,,1,305
1273424,"Entire 1BD ""Upper"" Apt. Mid-City/LA",6245770,Jesse,,Arlington Heights,34.042126220782066,-118.32375419400292,Entire home/apt,70,1,114,2015-10-12,4.12,3,43
288038,HOSTEL in great location!,1497543,Kellie,,Arlington Heights,34.04640698654674,-118.31393880971294,Shared room,33,3,57,2015-10-22,1.21,4,333
15154,Gorgeous Guest House -Close to all!,59281,Virginia,,Arlington Heights,34.04939201732109,-118.31645965997501,Entire home/apt,100,2,267,2015-10-25,3.89,1,234
2644961,Mid City LA Oasis Centrally Located,13538919,Samzie,,Arlington Heights,34.04872876173485,-118.32026925521396,Entire home/apt,110,1,1,2015-11-01,1,2,350
1403949,Elegant Private Suite- LA,7577256,,,Arlington Heights,34.050169156162966,-118.3188690820233,Private room,99,1,43,2015-07-14,1.57,1,343
2644412,"Metropolitan Oasis, Mid- LA Lovely!",13538919,Samzie,,Arlington Heights,34.0492220394818,-118.32040110412065,Private room,60,1,1,2015-10-25,1,2,365
5526921,Large Room in Historic Square,6829,,,Arlington Heights,34.04223097582819,-118.32922057979826,Private room,55,1,7,2015-11-02,1.00,2,264
2248523,NICE ROOM FOR RENT - MID CITY L.A.,3541461,,,Arlington Heights,34.047798259280086,-118.31831607919379,Private room,49,15,1,2014-03-21,0.05,3,238
300343,Near the LA Convention Center,1497543,,,Arlington Heights,34.04615899695634,-118.31336633868075,Private room,65,1,11,2015-09-30,0.25,4,365
6201491,Private room in heart of LA!,32159384,Myong / Jane,,Arlington Heights,34.045852486772716,-118.3211763698306,Private room,70,2,3,2015-08-23,0.61,4,362
6201466,Private Bed & Bath in LA City,32159384,,,Arlington Heights,34.04471425277349,-118.31998012759684,Private room,75,2,0,,,4,362
6201435,Private Room in LA City,32159384,,,Arlington Heights,34.04461496068561,-118.32198896394902,Private room,55,2,3,2015-10-02,0.72,4,362
6201377,Private bedroom in LA City,32159384,,,Arlington Heights,34.04434853152662,-118.32173161188362,Private room,55,2,5,2015-10-19,1.44,4,258
892469,Audrey Hepburn room-I'm Australian,4743375,Rebekah,,Arlington Heights,34.0394271676111,-118.3274870341894,Private room,68,1,113,2015-10-25,3.45,4,351
6261398,Close to Everything! Sleeps 6. FAB!,25638454,,,Arlington Heights,34.04104035859773,-118.31695071455374,Entire home/apt,157,2,11,2015-10-19,1.78,1,173
2203321,"Entire 1BD ""Lower"" Apt. Mid-City/LA",6245770,Jesse,,Arlington Heights,34.03990931474068,-118.32395118084544,Entire home/apt,65,1,63,2015-10-25,3.44,3,30
300407,Hostel-near Hollywood & Downtown!,1497543,Kellie,,Arlington Heights,34.04572300879024,-118.31397342902848,Shared room,33,3,39,2015-09-22,0.86,4,347
300371,Relocating? Save Money!,1497543,Kellie,,Arlington Heights,34.04702550686593,-118.31343332763045,Shared room,33,3,41,2015-10-16,0.89,4,359
5805878,Furnished room in a charming house,29764429,Dzitouo,,Arlington Heights,34.04305173144942,-118.31698407809779,Private room,130,1,0,,,1,365
8012663,Historic Los Angeles Craftsman Home,42306649,Jeremy,,Arlington Heights,34.04867326898042,-118.31985949730743,Private room,60,1,6,2015-10-24,6,1,350
1641253,"""Huge"" Private Room Mid-City / LA",6245770,Jesse,,Arlington Heights,34.04048554613339,-118.32102406055176,Private room,50,3,46,2015-10-09,1.85,3,309
404691,Hostel in the heart of Los Angeles,1497543,Kellie,,Arlington Heights,34.04596697887786,-118.31378606619778,Shared room,33,3,23,2015-08-28,0.58,4,365
9111410,Cute & Cozy Mid City 1BR + Parking,24336547,Ashley,,Arlington Heights,34.0515430595197,-118.32200414826934,Entire home/apt,75,3,1,2015-11-02,1,1,48
2430715,Charming Alcove ,12423079,Allan,,Arlington Heights,34.05146237488419,-118.31552089706629,Shared room,35,2,6,2015-01-27,0.31,1,272
723941,Private Newly Renovated Guest House,3736617,Alex,,Alhambra,34.07954626095927,-118.14245758832068,Entire home/apt,89,2,19,2015-09-07,0.51,1,238
393810,"Los Angeles, Pvt Room w Own Bath!",1466173,Kelly,,Alhambra,34.075174889847546,-118.13670238912887,Private room,55,1,40,2015-10-18,0.91,3,361
7023637,Room w/own bathroom& garage parking,32306869,Yoga,,Alhambra,34.09713333806373,-118.13157549580231,Private room,50,1,11,2015-10-14,2.73,2,299
9186340,Furnished large luxury master suite,32682783,Shirley,,Alhambra,34.08890731770224,-118.14324158307838,Private room,58,1,0,,,2,361
7675865,Comfortable and quiet place,26469845,Andrea,,Alhambra,34.096164647068946,-118.12813319447432,Private room,45,3,6,2015-11-03,2.02,1,336
7023661,Entire Luxury 1 Bedroom Condo,5493138,Vivian & Cuyler,,Alhambra,34.09340202389135,-118.13075015506139,Entire home/apt,168,2,2,2015-10-27,0.65,2,123
3615602,Office/Bedroom for rent,15677045,Michael,,Alhambra,34.09659943814268,-118.1343980028122,Private room,55,1,13,2015-10-01,1.03,3,360
5184620,1908 Craftsman + Fresh Breakfast,3962732,Daniel,,Alhambra,34.09931968038647,-118.13808141977333,Private room,88,1,4,2015-06-12,0.70,1,125
4070707,Nice Private Room Separate Entrance,13245574,Lisa,,Alhambra,34.0846107330745,-118.130718122011,Private room,30,3,28,2015-10-10,2.10,4,360
6286975,Clean room/ utilities/furniture,32682783,Shirley,,Alhambra,34.08906293925469,-118.14281095545097,Private room,39,1,0,,,2,365
7203673,Cozy private safe one bedroom,32306869,Yoga,,Alhambra,34.099382405246416,-118.13104115548191,Private room,30,1,7,2015-09-28,1.74,2,319
6416498,"Beautiful room in Alhambra, CA",20672328,Kakiong,,Alhambra,34.092185303955866,-118.11776366724156,Private room,60,5,6,2015-09-07,1.43,1,331
435885,"Los Angeles, Pvt Room w Own Bath! 3",1466173,Kelly,,Alhambra,34.07401019377487,-118.13884526016226,Private room,60,3,10,2015-10-12,0.24,3,360
8969933,Lovely Cute Room,15878447,Betty,,Alhambra,34.080926057558294,-118.11671424853435,Private room,35,5,0,,,7,365
3858385,Private room w lock and bathroom  4,1466173,Kelly,,Alhambra,34.07321691173829,-118.13726788101314,Private room,38,1,15,2015-09-08,1.01,3,289
9092697,Quiet studio apartment with charm,46297050,Freddie,,Alhambra,34.097363559992296,-118.14037374891366,Entire home/apt,50,1,1,2015-11-03,1,1,328
8305602,Cozy Master Suite,20423830,Raymond,,Alhambra,34.086750860367886,-118.12151499350202,Private room,60,1,0,,,1,365
3125907,Close to downtown L.A & the valley,980006,Ebony,,Alhambra,34.08761460791773,-118.11755273123043,Private room,75,1,0,,,1,365
6730240,Luxury Suite Minutes from Pasadena,5493138,Vivian & Cuyler,,Alhambra,34.09364210082452,-118.13065708161365,Private room,88,1,28,2015-11-01,5.83,2,100
2978553,Private Room with Separate Entrance,13245574,Lisa,,Alhambra,34.08612464583995,-118.13032484974177,Private room,28,1,71,2015-10-04,3.97,4,335
4259030,California Orange Home 加州橙香客栈,18228836,Andy,,Alhambra,34.087514237617725,-118.14340654791508,Private room,70,1,14,2015-10-19,1.35,2,340
6391490,Homey and Convenient,2491737,Teresa,,Alhambra,34.09495023945802,-118.13093831758043,Private room,65,1,3,2015-09-27,0.70,1,308
7308568,Beautifull views of L.A. !!!,25372259,Alejandro,,Alhambra,34.06430385580743,-118.1485804419058,Private room,65,2,0,,,1,365
4031714,Entire upper 3+1,11028275,Yi,,Alhambra,34.070403936557284,-118.12258061308906,Entire home/apt,115,1,18,2015-10-13,1.35,6,324
7895976,Cozy studio,36741689,Salina,,Alhambra,34.09126040507521,-118.16022576773896,Entire home/apt,90,1,0,,,1,365
2586819,Entire Master Suite w Own Entrance,13245574,Lisa,,Alhambra,34.08350737561963,-118.13050519168995,Entire home/apt,49,1,90,2015-11-01,4.82,4,314
6263667,Simple Room,15677045,Michael,,Alhambra,34.096668029951616,-118.1334905237682,Private room,50,1,18,2015-11-04,3.25,3,361
3897363,Cute Private One Bedroom& bathroom,20177365,Ashley,,Alhambra,34.089857022304464,-118.12419516387091,Private room,75,7,0,,,1,360
4616597,Upper Level Master Bedroom ,11028275,Yi,,Alhambra,34.06980921931192,-118.12169169932031,Private room,49,1,1,2014-11-26,0.09,6,327
4155987,Private bedroom in super clean home,20438160,Charlene,,Alhambra,34.06403876492538,-118.14981720305337,Private room,50,1,2,2015-06-19,0.22,2,365
2256092,Comfort Room with Bath & Parking,11521234,Thomas,,Alhambra,34.096461806374364,-118.13411750461471,Private room,100,1,0,,,1,365
7946509,Private Bedroom in LA!,41905610,孙,,Alhambra,34.084781983013656,-118.10907584126437,Private room,78,1,0,,,2,365
616259,Private room w private bath,649486,David,,Alhambra,34.06729710923597,-118.14777263443496,Private room,55,1,10,2015-02-15,0.26,1,365
2778435,Luxury Penthouse,14210123,Ken,,Alhambra,34.09275718260627,-118.12392770362652,Private room,75,1,0,,,1,365
4805121,New Two bedrooms condo in Alhambra,9511316,Katherine,,Alhambra,34.0934738825899,-118.13093371573919,Entire home/apt,185,1,8,2015-10-20,0.78,1,325
8475318,Quiet & clean room on upper floor,44633512,Li,,Alhambra,34.070207576997056,-118.11361761525384,Private room,40,1,1,2015-10-05,0.91,2,333
413586,"Los Angeles, Pvt Room w Own Bath! 2",1466173,Kelly,,Alhambra,34.074607026563136,-118.13689561439396,Private room,49,2,34,2015-10-05,0.79,3,355
5918354,Charming Bedroom/private bath ,15878447,Betty,,Alhambra,34.08065563868884,-118.11753933382582,Private room,36,7,4,2015-09-30,1.33,7,365
804614,Spanish home near Pasadena,4080305,Shawn,,Alhambra,34.08930944199903,-118.15349313940024,Entire home/apt,250,3,11,2015-10-19,0.32,1,353
5970915,Alhambra 3 bedrooms apt w/parking,30997401,Celia,,Alhambra,34.09680320418956,-118.1487197573082,Entire home/apt,105,2,23,2015-11-02,3.58,1,52
3908406,Big Private Room/separate entrance,13245574,Lisa,,Alhambra,34.08582991236206,-118.13039103261175,Private room,33,1,38,2015-10-21,2.65,4,355
8344112,Upgraded 2 bed 2 bath condo,43360468,Gina,,Alhambra,34.09253390072919,-118.13368169853209,Entire home/apt,110,2,0,,,1,29
8034435,"Bright, clean, quiet, comfortable",13299274,Melissa,,Alhambra,34.084950994185014,-118.15912850998122,Private room,45,1,3,2015-10-10,1.50,1,346
8132990,Clean Safe Place Near L.A. Proper,42948010,Dm,,Alhambra,34.1025969382395,-118.13340080310324,Shared room,35,3,6,2015-10-01,2.81,1,365
4099964,Clean private room w deadbolt lock,1466173,Kelly,,Alhambra,34.07324690800909,-118.1372874657178,Private room,45,3,15,2015-10-10,1.11,3,356
7947145,Private Bedroom/Bath in LA!,41905610,孙,,Alhambra,34.083951446468014,-118.10901422548994,Private room,84,1,0,,,2,365
7224956,"Cozy, Private Room close to Main St",27715238,Jennifer,,Alhambra,34.099345815464694,-118.1335431026507,Private room,49,1,2,2015-07-16,0.50,1,96
3944291,Small studio but has ALL you need.,20438160,Charlene,,Alhambra,34.06408908059654,-118.1512938174808,Private room,65,1,2,2015-08-31,0.16,2,365
604321,Home Away from Home,2916726,Andres & Pixie,,Alhambra,34.09247953026217,-118.11802410711047,Entire home/apt,85,15,21,2015-09-16,1.05,2,328
6378358,Very Clean and Spacious 1 bedroom,33246982,Desiree,,Alhambra,34.08597114443644,-118.13020885275544,Entire home/apt,95,2,7,2015-09-21,1.59,1,190
3617610,加州橙香客栈,18228836,Andy,,Alhambra,34.089252142539614,-118.14490738300657,Private room,70,1,7,2015-09-21,0.50,2,365
7025105,Elegant Affordable LA Private Room,36824414,Karen,,Alhambra,34.09116464263393,-118.15931820544375,Private room,48,1,1,2015-10-27,1,1,164
3615496,Private Room & Bathroom ,15677045,Michael,,Alhambra,34.095438670560924,-118.13571743329997,Private room,60,1,41,2015-10-05,2.67,3,354
4072794,upper level two rooms with master ,11028275,Yi,,Alhambra,34.07046175787489,-118.1224697741831,Entire home/apt,75,1,9,2015-06-15,0.78,6,328
8923349,"Spanish designer style, pool house",42337917,Linda,,Alhambra,34.094138762681176,-118.13721180870103,Entire home/apt,265,1,1,2015-10-19,1,8,365
8001276,room with private bathroom,42237115,Francisco,,Alhambra,34.08670976552903,-118.12473384625655,Private room,46,2,3,2015-10-18,1.30,1,352
5640425,Cute & cozy studio apt w parking,29231132,Mariela,,Alhambra,34.10621228011569,-118.13305871393715,Entire home/apt,65,1,7,2015-11-01,1.08,1,145
4524622,您在洛杉矶的家！华人区Monterey Park高档三房公寓,13789616,Fiona,,Alhambra,34.070664419899025,-118.13466108836859,Entire home/apt,260,2,0,,,1,365
8127129,Great neighborhood,36908210,Lina,,Alhambra,34.10667476115529,-118.1289099869255,Private room,80,1,0,,,1,364
1180742,"TOWNHOUSE IN ALHAMBRA, LOS ANGELES",6459967,Rafael,,Alhambra,34.10069907726655,-118.12619718337609,Entire home/apt,130,7,1,2015-08-11,0.34,1,321
3166863,Los Angeles  Koreatown Comfort ,13274011,Henry,,Harvard Heights,34.04803352491854,-118.30057483240637,Entire home/apt,199,2,41,2015-11-03,3.57,8,334
6425962,Master Bedroom Suite with Own Bath,27228556,Wendy And Yolanda,,Harvard Heights,34.03911060668374,-118.307943189729,Private room,90,1,5,2015-10-27,1.09,1,196
400478,Hostel near everything in L.A.,1497543,Kellie,,Harvard Heights,34.04595481111768,-118.31252526125074,Shared room,33,3,28,2015-09-14,0.65,4,356
6044602,"LA Shilla House, Special Room",27383020,,,Harvard Heights,34.03906304586983,-118.30503247781448,Private room,120,1,0,,,3,365
5288253,The Shilla House in L.A,27383020,,,Harvard Heights,34.03944175767336,-118.30611128388225,Entire home/apt,1000,1,0,,,3,362
8532464,Huge Studio with Extra Dining room,43298643,,,Harvard Heights,34.04629801742857,-118.3129255632205,Entire home/apt,60,2,2,2015-10-18,2,1,6
7989393,Private room,30906832,Harry,,Harvard Heights,34.04421538488718,-118.30366886686734,Private room,45,1,1,2015-08-23,0.39,2,272
6018798,"LA Shilla House,Women's dormitory",27383020,Mi,,Harvard Heights,34.03752052220339,-118.30507668163234,Shared room,39,1,4,2015-09-27,0.95,3,365
1233275,An Actor Home in Los Angeles,6474794,Shaun & Hans,,Harvard Heights,34.048699405017594,-118.30805130268735,Private room,60,2,17,2015-11-04,3.27,1,262
50358,"Charming, SPACIOUS room for rent",230943,,,Harvard Heights,34.040954679972764,-118.30650979894878,Private room,57,3,53,2015-09-04,0.91,3,269
7348279,Chocolate RV parked at my back yard,30906832,Harry,,Harvard Heights,34.04373062473673,-118.30452150760692,Private room,33,1,23,2015-10-16,6.22,2,343
8106479,A small room for 1-2 people.,22265542,Kenny,,Harvard Heights,34.05075738331525,-118.3070715735257,Private room,50,1,3,2015-09-24,1.45,2,364
701440,Private Room - West Adams craftsman,3600272,,,Harvard Heights,34.04304297482915,-118.30748122720324,Private room,45,1,14,2015-10-13,0.37,1,293
4848665,Private room near downtown LA,10315628,Anton,,Harvard Heights,34.04028806280392,-118.30203140707404,Private room,44,1,14,2015-11-05,2.11,1,24
1735259,Private Bedroom in Craftsman Home ,4703753,Mike,,Harvard Heights,34.042271218152564,-118.3048589054693,Private room,80,1,0,,,1,128
300311,Private Rooms in Arlington Heights,1497543,,,Harvard Heights,34.047586081457354,-118.31252664387547,Private room,65,1,22,2015-09-30,0.48,4,365
4288580,"Small bedroom full size futon ,",22265542,Kenny,,Harvard Heights,34.05033698012882,-118.30732763426441,Private room,50,2,1,2015-10-17,1,2,365
4297245,Prime Modern Home Away from Home,2220269,Dorothy,,Harvard Heights,34.044807830676376,-118.3059780140893,Entire home/apt,100,6,24,2015-10-17,2.10,7,323
6121930,Private room4 historical house,30906832,,,Harvard Heights,34.04378551657615,-118.30371715623083,Private room,46,1,29,2015-10-11,4.60,2,356
288779,Your Home away from Home!,1497543,Kellie,,Harvard Heights,34.047083113723694,-118.31197592315094,Private room,65,3,15,2015-01-08,0.32,4,356
288061,STUDENT HOUSING,1497543,Kellie,,Harvard Heights,34.04722027378794,-118.31229051877774,Shared room,38,3,25,2015-10-02,0.65,4,346
