id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10576630,Private Bedroom & Bathroom in Single Story House,54546599,Sean & Corinne,,Agoura Hills,34.15075682526282,-118.78700574826675,Private room,55,2,12,2016-11-08,1.09,1,0
6513704,Nice bedroom with shared bath,3159697,Tam,,Agoura Hills,34.15103579901806,-118.7876664556459,Private room,75,2,5,2016-10-24,0.28,4,364
5059964,Charming House on A Cul-de-sac,26128286,David,,Agoura Hills,34.15303233232593,-118.78732186515758,Private room,80,1,15,2016-08-30,0.60,1,305
9778002,Comfortable room with shared bath,3159697,Tam,,Agoura Hills,34.151034425554755,-118.7874396145467,Private room,49,2,4,2017-02-10,0.29,4,90
6239043,Private Cal King right off Hwy 101*,32380257,Wendy,,Agoura Hills,34.14530973448761,-118.74200298605905,Private room,62,30,14,2016-08-11,0.63,3,365
4589416,Private 2 Room Suite w/separate kitchenette & bath,18090781,Linda,,Agoura Hills,34.13997526831079,-118.74433803551791,Private room,105,2,72,2017-02-20,2.87,1,164
15084404,2 bedrooms in Brand New Home near Malibu,8763207,Hayley,,Agoura Hills,34.139288451948396,-118.74668759332515,Private room,150,1,0,,,2,87
14821131,"Malibu, Beach, Westlake, State Parks :)",73192868,Sabrina,,Agoura Hills,34.15372718717693,-118.75535226866913,Private room,75,1,10,2017-01-03,1.66,2,180
10562543,"2B, 2 1/2Bath right off HWY 101",32380257,Wendy,,Agoura Hills,34.14544585833396,-118.74378566799106,Entire home/apt,127,30,0,,,3,365
6423582,Private CalKing right off Hwy 101,32380257,Wendy,,Agoura Hills,34.1459792817808,-118.7430912989587,Private room,60,30,13,2017-01-07,0.66,3,357
9111945,Private & Lux Suite in Agoura Hills,47486557,Rick And Lori,,Agoura Hills,34.1490547536482,-118.78035199075624,Private room,56,1,28,2017-02-15,1.90,1,167
6076275,LA잠자리,31539640,La,,Arlington Heights,34.052462786813045,-118.31699768074581,Shared room,35,2,35,2016-09-02,1.59,2,365
6390085,LA잠자리4(man's room),31539640,La,,Arlington Heights,34.05235200999557,-118.31664583110354,Shared room,35,2,11,2016-07-19,0.51,2,365
13605429,JUST LIKE HOME,53789243,Bianca,,Arlington Heights,34.05138858847846,-118.32121472051345,Entire home/apt,232,1,2,2016-09-25,0.28,2,365
16696933,A Bed in Female Room at Olympic 3/5,109398642,Adem,,Arlington Heights,34.0527036755259,-118.3187486072189,Shared room,22,1,5,2017-02-13,3.00,18,358
16696832,A Bed in Female Room at Olympic 3/4,109398642,Adem,,Arlington Heights,34.05259104422491,-118.31869276615386,Shared room,24,1,8,2017-02-19,4.80,18,354
16696693,A Bed in Female Room at Olympic 3/3,109398642,Adem,,Arlington Heights,34.05268954851681,-118.31710429657896,Shared room,23,1,4,2017-02-27,4,18,152
288038,Monthly Dorms at Gramercy Place,1497543,Kellie,,Arlington Heights,34.04640698654674,-118.31393880971294,Shared room,33,7,67,2016-10-31,1.06,17,365
4242907,Tiny and cozy room near downtown LA,3541461,Elena,,Arlington Heights,34.04599349268808,-118.31894412950227,Private room,45,15,6,2016-12-07,0.21,3,218
1403949,Elegant Private Suite- LA,7577256,Nia,,Arlington Heights,34.050169156162966,-118.3188690820233,Private room,99,1,44,2015-11-08,1.01,2,365
308582,Gramercy Place Dorm Rooms,1497543,Kellie,,Arlington Heights,34.046105105593696,-118.31319033235329,Shared room,33,7,13,2015-07-17,0.22,17,365
16759239,Olympic Shared Space 1/5,109398642,Adem,,Arlington Heights,34.05213815134754,-118.31806477541042,Shared room,24,1,1,2017-01-23,0.75,18,336
16759072,Olympic Shared Space 1/4,109398642,Adem,,Arlington Heights,34.05267475694247,-118.31751808366938,Shared room,24,1,3,2017-02-19,1.84,18,361
2203321,"Entire 1BD ""Lower"" Apt. Mid-City/LA",6245770,Jesse,,Arlington Heights,34.03990931474068,-118.32395118084544,Entire home/apt,83,1,117,2017-02-20,3.40,3,57
16758832,Olympic Shared Space 1/1,109398642,Adem,,Arlington Heights,34.05255163411945,-118.31807883609677,Shared room,23,1,1,2017-01-23,0.75,18,328
11859089,LA town home,63208372,Linda,,Arlington Heights,34.04686527260478,-118.32041890908245,Private room,56,1,17,2017-02-27,1.82,1,124
4510204,Mid-City LA Private Bedroom!,16660123,Berry,,Arlington Heights,34.03993736537974,-118.3162996770426,Private room,65,1,1,2016-01-02,0.07,1,0
14085238,BEAUTIFUL room in midcity,84693372,Sidney,,Arlington Heights,34.05067180594821,-118.31857889877573,Private room,55,1,1,2016-08-08,0.14,1,0
14284554,"Large 1Bed, 1Bath in Mid Los Angeles",82410198,Doug,,Arlington Heights,34.0540286824994,-118.32108393153814,Entire home/apt,60,5,12,2017-02-12,1.79,1,28
3209078,Central House & Garden Parking WiFi,4365606,Thomas,,Arlington Heights,34.03786724935195,-118.32825507367494,Entire home/apt,118,3,57,2017-02-20,1.82,1,348
16703741,A Bed in Female Room at Olympic 3/6,109398642,Adem,,Arlington Heights,34.05293999511451,-118.31811682923124,Shared room,25,1,1,2017-01-27,0.83,18,181
5175424,Havana Hollywood!  Private-Central!,1763193,Jamie,,Arlington Heights,34.04984075063954,-118.3248396323026,Private room,99,1,7,2016-01-07,0.29,14,365
13628151,1 BD + 1 BA + 1 Parking in Koreatown,78993536,Bill,,Arlington Heights,34.052328235473,-118.32218586512312,Entire home/apt,75,2,13,2017-02-03,1.54,1,29
13301943,Magnificent New Craftsman Studio,9111869,Carolyn,,Arlington Heights,34.03775062168012,-118.32096061544429,Entire home/apt,95,1,62,2017-02-18,7.05,2,95
8115918,Craftsman Hospitality in Midtown LA,20283575,Robert,,Arlington Heights,34.0436211041685,-118.32331140153423,Private room,90,1,3,2016-08-27,0.23,1,365
5884952,Historic Hollywood Charm! Pvt Room,1763193,Jamie,,Arlington Heights,34.04975820207838,-118.32252767466873,Private room,89,1,2,2015-08-04,0.10,14,365
13224934,Secluded 1 Bedroom 1 Bath Apartment,74218490,Freddy,,Arlington Heights,34.03946174515819,-118.31661724195106,Entire home/apt,100,7,2,2017-02-01,0.22,2,365
15412855,For one person prefer females.,98722467,Fariba,,Arlington Heights,34.04512469306771,-118.32691755890264,Private room,90,1,0,,,1,365
2509881,stylish comfort in a 1bd + office!,9584153,Tiffany Rose & Akeem,,Arlington Heights,34.041239497549604,-118.33018095545584,Entire home/apt,111,4,19,2017-01-21,0.53,1,1
10235519,Zissou Room @ The Belafonte,41394522,Joan & Luis,,Arlington Heights,34.036600847550844,-118.32329366492044,Private room,65,1,41,2017-01-22,2.86,7,349
1641253,Spacious Private Room Mid-City / LA,6245770,Jesse,,Arlington Heights,34.04048554613339,-118.32102406055176,Private room,64,3,58,2016-09-20,1.42,3,0
12036625,Studio Apartment,55135190,Krysten,,Arlington Heights,34.039133106837475,-118.32334036281405,Entire home/apt,45,2,2,2016-08-03,0.21,1,0
3123678,Come and swim in my pool!,871934,Suzy,,Arlington Heights,34.05198438761127,-118.32055830810012,Entire home/apt,67,5,12,2017-01-09,0.55,1,0
14328478,Large Bedroom,53789243,Bianca,,Arlington Heights,34.051544539328816,-118.32190140427286,Private room,100,1,18,2017-02-27,3.14,2,354
6201593,Suite Pad In KoreaTown,32159384,Myong / Jane,,Arlington Heights,34.04433968018704,-118.32008121381992,Entire home/apt,115,2,3,2016-06-26,0.15,5,362
13476058,Charming 4 Bedroom Home LA Welcome!,36612340,Christine,,Arlington Heights,34.04867568336655,-118.32620785919873,Entire home/apt,318,1,32,2017-02-26,3.82,2,323
6201377,Private bedroom in LA City,32159384,Myong / Jane,,Arlington Heights,34.04434853152662,-118.32173161188362,Private room,55,2,16,2016-09-14,0.82,5,361
4235022,Huge&tidy room for rent/midcity LA,3541461,Elena,,Arlington Heights,34.04584859485242,-118.31779611058468,Private room,48,30,2,2015-02-14,0.07,3,57
6201491,Private room in heart of LA!,32159384,Myong / Jane,,Arlington Heights,34.045852486772716,-118.3211763698306,Private room,70,2,4,2016-08-27,0.19,5,362
6201466,Private Bed & Bath in LA City,32159384,Myong / Jane,,Arlington Heights,34.04471425277349,-118.31998012759684,Private room,75,2,0,,,5,362
6201435,Private Room in LA City,32159384,Myong / Jane,,Arlington Heights,34.04461496068561,-118.32198896394902,Private room,55,2,5,2016-08-02,0.25,5,362
3250171,"Cool & Eclectic, Historic Mansion.",7757652,Portia,,Arlington Heights,34.05069579889165,-118.31793662531577,Entire home/apt,800,2,7,2017-02-09,0.81,2,81
5805878,Furnished room in a charming house,29764429,Dzitouo,,Arlington Heights,34.04305173144942,-118.31698407809779,Private room,130,1,0,,,1,365
300407,Gramercy Place---monthly dorms,1497543,Kellie,,Arlington Heights,34.04572300879024,-118.31397342902848,Shared room,33,7,44,2016-05-16,0.72,17,365
300371,GRAMERCY PLACE! Groups of up to 12 people!,1497543,Kellie,,Arlington Heights,34.04702550686593,-118.31343332763045,Shared room,33,30,46,2016-12-11,0.74,17,365
300343,Private Room---month to month at Gramercy Place!,1497543,Kellie,,Arlington Heights,34.04615899695634,-118.31336633868075,Private room,65,7,13,2016-04-04,0.22,17,365
8012663,"Historic LA Craftsman, Room #1",42306649,Jeremy,,Arlington Heights,34.04867326898042,-118.31985949730743,Private room,64,2,44,2017-01-28,2.59,2,16
1273424,"Entire 1BD ""Upper"" Apt. Mid-City/LA",6245770,Jesse,,Arlington Heights,34.042126220782066,-118.32375419400292,Entire home/apt,83,1,176,2017-02-17,4.02,3,66
12815173,LA Chosun House Women's Dormitory,68306402,Kim,,Arlington Heights,34.050093125483926,-118.31944157949785,Shared room,40,1,7,2016-09-04,0.72,9,365
6261398,Close to Everything! Sleeps 6. FAB!,25638454,Elizabeth,,Arlington Heights,34.04104035859773,-118.31695071455374,Entire home/apt,99,30,70,2017-02-25,3.15,1,274
12814934,LA Chosun House Single Suite 2,68306402,Kim,,Arlington Heights,34.05017027193262,-118.3182417789334,Private room,60,1,4,2016-08-29,0.58,9,365
12814678,LA Chosun House Couple Suite 2,68306402,Kim,,Arlington Heights,34.0495650566022,-118.32002796522133,Private room,80,1,2,2016-09-04,0.32,9,365
12814568,LA Chosun House Couple Suite 1,68306402,Kim,,Arlington Heights,34.04857210435375,-118.31910400746418,Private room,80,1,1,2016-08-24,0.16,9,365
12814547,LA Chosun House Special Suite 3,68306402,Kim,,Arlington Heights,34.04952315818862,-118.3195115626892,Private room,120,1,0,,,9,365
12814508,LA Chosun House Special Suite 2,68306402,Kim,,Arlington Heights,34.048819050976014,-118.3181273040477,Private room,120,1,1,2016-08-28,0.16,9,365
12814469,LA Chosun House Special Suite 1,68306402,Kim,,Arlington Heights,34.048476961714925,-118.31816930486207,Private room,120,1,1,2016-08-20,0.15,9,365
1869249,Photo Shoots and Filming in LA,7577256,Nia,,Arlington Heights,34.05158621226909,-118.31952441280441,Entire home/apt,158,1,8,2015-02-10,0.20,2,365
822309,Three room guest suite,4318382,Larry,,Arlington Heights,34.0375739187552,-118.31401028276157,Private room,98,2,1,2014-08-27,0.03,1,365
8880869,Upstairs Eclectic Duplex,46188385,La Donna,,Arlington Heights,34.04365720053776,-118.31559529705568,Entire home/apt,175,2,4,2017-01-02,0.24,4,303
11109046,"Spacious, Sunny, Central Apartment!",1763193,Jamie,,Arlington Heights,34.05101652209043,-118.32253879267715,Entire home/apt,175,5,4,2017-02-27,0.32,14,365
951044,Lil Zen Den Studio-Aussie-CentraLA,4743375,Rebekah Bed And Breakfast,,Arlington Heights,34.03641901497833,-118.3242382688337,Entire home/apt,79,1,182,2017-02-01,4.34,3,141
951058,French Cosy Rm-Aussie-Happy Energy,4743375,Rebekah Bed And Breakfast,,Arlington Heights,34.03815796048321,-118.3266572453696,Private room,88,30,136,2016-10-29,3.37,3,276
2784096,2 bedrm Cozy Cottage-I'm Australian,4743375,Rebekah Bed And Breakfast,,Arlington Heights,34.03718069011492,-118.32454576831941,Entire home/apt,131,1,130,2016-12-20,3.81,3,293
14120858,Privacy in Koreatown....한인타운 가정집 2층을 민박합니다.,56109097,Kevin & Jamie,,Arlington Heights,34.054031781519626,-118.32193391720334,Private room,99,2,6,2016-11-21,1.14,1,31
9138432,"""The Grace Room""",46188385,La Donna,,Arlington Heights,34.04247323561009,-118.3157752815657,Private room,59,2,19,2017-02-28,1.20,4,336
11824444,"Home, sweet home (Filming friendly)",62984990,Todd,,Arlington Heights,34.038302879946926,-118.32563786969965,Private room,85,2,0,,,1,365
11627514,Fruit Tree Oasis in Mid City LA,61601830,Yang,,Arlington Heights,34.03850573701342,-118.32275536425965,Private room,49,1,37,2017-02-26,3.80,1,345
4777199,Arlington Heights Gem,1456157,Jaime,,Arlington Heights,34.04021095648429,-118.3151342336234,Entire home/apt,200,1,0,,,1,0
13000071,Private bed and bath in central LA townhouse,71664777,Daniel,,Arlington Heights,34.04734889605245,-118.32637768273348,Private room,90,1,1,2016-10-15,0.22,1,179
11360700,Koreatown/Downtown New 3BR with A/C!!,48722591,Jason,,Arlington Heights,34.039329694423785,-118.3160278140993,Entire home/apt,109,1,38,2017-01-20,3.18,2,339
6574654,Shared Spacious Central Apartment!,1763193,Jamie,,Arlington Heights,34.050423951182644,-118.32432169809437,Private room,90,3,2,2015-09-01,0.10,14,365
9392107,"""The Zen Room""",46188385,La Donna,,Arlington Heights,34.042459008337765,-118.31487972912744,Private room,59,1,18,2017-01-24,1.16,4,296
10370748,New York style studio,9895292,Guler,,Arlington Heights,34.049711856440865,-118.31358168392934,Entire home/apt,85,2,38,2017-02-21,2.74,2,59
2248523,NICE ROOM FOR RENT - MID CITY L.A.,3541461,Elena,,Arlington Heights,34.04640131628358,-118.31794064652257,Private room,55,15,1,2014-03-21,0.03,3,305
8867000,"""The Peace Room""",46188385,La Donna,,Arlington Heights,34.043474346939526,-118.3151079212247,Private room,59,2,27,2017-02-17,1.64,4,332
16599206,Comfortable shared space 3,109398642,Adem,,Arlington Heights,34.052101356661765,-118.31819959231782,Shared room,24,1,8,2017-02-26,4.62,18,180
13453070,Mid-city Palace,76552125,Doug,,Arlington Heights,34.0422262375924,-118.32050374152772,Entire home/apt,115,3,1,2016-07-05,0.12,1,364
9127517,Monthly Dorms at Gramercy Place!,1497543,Kellie,,Arlington Heights,34.04706614830597,-118.31390111201274,Shared room,33,7,12,2016-04-16,0.76,17,365
12815098,LA Chosun House Men's Dormitory,68306402,Kim,,Arlington Heights,34.050322689977094,-118.3178864955397,Shared room,40,1,8,2016-08-17,0.81,9,365
12814880,LA Chosun House Single Suite 1,68306402,Kim,,Arlington Heights,34.049598575246264,-118.31928535712173,Private room,60,1,3,2016-09-19,0.44,9,365
15154,Gorgeous Guest House -Close to all!,59281,Virginia,,Arlington Heights,34.04939201732109,-118.31645965997501,Entire home/apt,110,2,334,2017-02-27,3.94,1,172
404691,Gramercy Place-month to month dorms,1497543,Kellie,,Arlington Heights,34.04596697887786,-118.31378606619778,Shared room,33,7,27,2016-06-25,0.49,17,365
14695050,"Historic LA Craftsman, Room #2",42306649,Jeremy,,Arlington Heights,34.04889870683588,-118.31972721020973,Private room,60,2,6,2017-02-08,2.22,2,19
7876440,Guest room,38398883,Diana,,Arlington Heights,34.05256304750944,-118.31421263814917,Private room,120,1,1,2016-03-24,0.09,5,273
404795,Gramercy Place--GROUPS up to 12 people!,1497543,Kellie,,Arlington Heights,34.04564291316496,-118.3140905196151,Shared room,33,30,19,2016-03-17,0.33,17,365
5909633,Quiet Oasis in Historic Square,6829,Barrett,,Arlington Heights,34.04362932117267,-118.3290346602019,Private room,130,1,22,2017-01-22,0.97,5,365
13576960,Peaceful LA Retreat,54002385,Tegan,,Arlington Heights,34.04607228926318,-118.3153537830612,Entire home/apt,150,1,1,2016-06-22,0.12,1,0
16589205,comfortable shared space 1,109398642,Adem,,Arlington Heights,34.0521012077237,-118.31686239522269,Shared room,23,1,1,2017-02-05,1,18,174
16590143,Comfortable Shared Space 2,109398642,Adem,,Arlington Heights,34.05283508197241,-118.3174511486605,Shared room,23,1,0,,,18,172
13378317,Large Studio Apartment,74218490,Freddy,,Arlington Heights,34.03929985678736,-118.31837613746168,Entire home/apt,90,7,0,,,2,178
288061,STUDENT HOUSING---month to month at Gramercy Place,1497543,Kellie,,Arlington Heights,34.04563968927009,-118.31383221390425,Shared room,38,7,28,2016-10-11,0.51,17,365
776201,STUDENT HOUSING---month to month at Gramercy Place,1497543,Kellie,,Arlington Heights,34.04566841217473,-118.31367673354403,Shared room,38,7,17,2017-02-08,0.38,17,365
1444920,Adorable and Eccentric Studio/Loft ,7757652,Portia,,Arlington Heights,34.04846606181427,-118.31786254470974,Entire home/apt,150,3,14,2016-10-17,0.44,2,365
13175834,Sunny Studio Apartment in Mid-City LA,63619486,Kate,,Arlington Heights,34.049985854400624,-118.32016840115801,Entire home/apt,80,1,19,2017-02-19,3.05,1,0
16780115,Olympic Shared Space 2/2 Female Rm,109398642,Adem,,Arlington Heights,34.05235691722995,-118.3181642167814,Shared room,26,1,3,2017-02-25,2.00,18,274
16780292,Olympic Shared Space 2/3 Female Rm,109398642,Adem,,Arlington Heights,34.052128684394894,-118.3170396956116,Shared room,28,1,1,2017-01-30,0.94,18,364
5526921,Large Room in Historic Square,6829,Barrett,,Arlington Heights,34.04223097582819,-118.32922057979826,Private room,54,1,11,2016-06-29,0.48,5,28
12149510,LA that you don't know,23267438,Chuck,,Agua Dulce,34.52355636823876,-118.30628132304088,Private room,53,1,10,2016-11-01,1.11,1,364
12918311,Private Room in Ranch Home,21789251,Akila,,Agua Dulce,34.51639605297663,-118.32443889794864,Private room,35,2,6,2016-11-09,0.66,1,364
15327483,Skyview Ranch 1 Bdrm Apt w/ Fireplace Amazing View,6677802,Susan,,Agua Dulce,34.49697450011628,-118.31842662837538,Entire home/apt,105,2,16,2017-02-11,3.27,1,312
4496449,Charming home in horse country,1253110,Teri,,Agua Dulce,34.49610745581094,-118.33905219641913,Entire home/apt,120,1,44,2017-02-24,1.60,2,89
10784388,"""The Egyptian"" at Adobe Horse Ranch",1376880,Deanna,,Agua Dulce,34.50789475502273,-118.31839395525778,Private room,55,2,8,2016-11-11,0.67,2,365
4090410,Vineyard Estate / Agua Dulce Winery,21215660,Steve,,Agua Dulce,34.52052048156059,-118.30423869108643,Entire home/apt,750,2,1,2016-08-31,0.16,1,363
2387536,Private room in the country.,7197468,Hanni,,Agua Dulce,34.51494976327868,-118.30617955602108,Private room,199,1,0,,,1,365
