id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6605017,Condo del Rey w/ ocean&open views!,10526495,Julie,,Playa del Rey,33.95535787077302,-118.43871992201596,Entire home/apt,167,3,11,2016-06-09,1.00,1,203
3010416,"Playa del Rey Condo, walk to beach",15341437,Shelley,,Playa del Rey,33.955166570059845,-118.43605036973219,Entire home/apt,152,30,23,2015-12-26,0.94,2,74
8516411,Ultimate luxury awaits you by LAX,39376837,Brandon And Shirin,,Playa del Rey,33.961367236281895,-118.4478668113104,Private room,126,1,27,2016-06-20,5.06,3,174
9629923,Charming private bedroom near beach,43701697,Linda,,Playa del Rey,33.95864219597951,-118.43821336350649,Private room,82,3,4,2016-06-22,0.86,1,334
12043468,GUEST HOUSE WITH AMAZING OCEAN VIEW,10336367,Stephanie,,Playa del Rey,33.95606476199551,-118.44790745093202,Entire home/apt,149,3,10,2016-06-23,4.23,3,305
10592095,apartment near  beach and airport,54648103,Fred,,Playa del Rey,33.95902528842139,-118.43379372638385,Entire home/apt,120,2,14,2016-06-28,2.56,1,317
3594417,Ocean View Steps to Beach 2b/1b ,15279046,Kim,,Playa del Rey,33.952914191870114,-118.44674410380988,Private room,165,2,3,2016-06-08,0.19,4,331
8295930,Next to Airport & Beach! Full Cable,43742640,Rocky,,Playa del Rey,33.953326471284186,-118.43805159415231,Private room,72,2,16,2016-05-30,3.06,1,362
8505595,Ocean view beach cottage,7356043,Trevor,,Playa del Rey,33.95181578921121,-118.44316727564971,Entire home/apt,300,3,1,2015-12-29,0.16,5,6
9889443,"Poolside Studio, Walk to Beach",22696797,Sean,,Playa del Rey,33.95468949766197,-118.4385975658658,Entire home/apt,110,2,7,2016-05-03,1.11,1,0
9090616,15 min walk from the beach!,15965115,Kourtney,,Playa del Rey,33.95860436004179,-118.43409114712873,Entire home/apt,110,3,6,2016-06-22,0.98,1,328
8445533,Ocean View PENTHOUSE  -Roof Deck!!,16382235,Davida,,Playa del Rey,33.96027626207224,-118.4482751672771,Entire home/apt,219,3,10,2016-05-27,1.15,3,90
12952749,Playa del Rey House,6625498,Daniel,,Playa del Rey,33.95841170567705,-118.44072724646317,Shared room,70,1,0,,,1,0
12600622,OCEANFRONT DESIGNERS HOME,6688302,Lisa,,Playa del Rey,33.95525691360122,-118.45000641080543,Entire home/apt,589,2,1,2016-06-14,1,3,347
9686223,Luxury apt close to beach and LAX!,24278312,Tomoko,,Playa del Rey,33.95420963844616,-118.4470809165848,Private room,100,2,6,2016-05-21,0.84,1,173
11574938,Great beach front room,32638264,Aja,,Playa del Rey,33.95670875387562,-118.44806378631213,Private room,80,1,1,2016-05-16,0.61,1,334
6364705,Playa Apartment 3 Blocks to Beach,16619313,Nathan,,Playa del Rey,33.95884922474296,-118.4452633599417,Entire home/apt,95,1,6,2016-06-19,0.48,1,71
6621032,2 Bedroom awesome view!!BEACH HOUSE,1083093,Dorene,,Playa del Rey,33.95442414098989,-118.44829961079297,Entire home/apt,279,3,4,2016-04-01,0.34,1,73
854515,Wonderful Private Ocean View Condo,4463107,Nicola,,Playa del Rey,33.954527424483715,-118.438257840799,Entire home/apt,149,3,11,2016-03-24,0.30,1,294
3979641,"Hill Top Retreat Home Above Ocean!
",20542761,Linda,,Playa del Rey,33.95585847082871,-118.44571464315065,Private room,95,3,16,2016-05-31,0.82,1,329
8393022,Near LAX w/ 180 degree views of LA,39376837,Brandon And Shirin,,Playa del Rey,33.96181757282756,-118.44361780684565,Entire home/apt,375,2,4,2016-02-11,0.65,3,365
2565166,ON BEACH! HUGE Beach House with A/C!,3708417,Olivia,,Playa del Rey,33.962072681612185,-118.453951839441,Entire home/apt,750,4,8,2015-09-13,0.59,7,239
5004354,Beach Living in Playa Del Rey,4265196,Hythum,,Playa del Rey,33.96227841667055,-118.45082210695449,Private room,99,1,55,2016-06-26,3.52,3,364
9023521,Beach house steps from the sand,17475619,Talia,,Playa del Rey,33.95719688991077,-118.44921497890903,Private room,175,1,0,,,1,365
13590080,Gorgeous Beach Getaway near LAX,10900710,Ryan,,Playa del Rey,33.954362215284156,-118.43995488568324,Private room,49,3,1,2016-06-28,1,1,0
12128180,Stay By the Beach in this Perfect Playa Location,24734586,Terence,,Playa del Rey,33.95629787485935,-118.44218694383471,Private room,63,1,0,,,1,48
11617288,"Beach Getaway, Close To LAX",52014569,Michael,,Playa del Rey,33.958091651503096,-118.44116641063879,Private room,85,2,7,2016-06-27,2.50,1,329
12889497,Beautiful 2BR/2BA Condo near beach!,70555921,Viktorie,,Playa del Rey,33.956668489507834,-118.43813146266635,Entire home/apt,195,2,2,2016-06-28,2,1,0
11552845,Walk to Beach From Big LA House-4br+2br*Top Locale,56394076,Marc,,Playa del Rey,33.954520328017104,-118.44569383678169,Entire home/apt,167,1,7,2016-06-18,2.33,1,22
1336671,"Walk to Beach, Centrally Located",4418400,Yasmin,,Playa del Rey,33.957588263852514,-118.4435545632998,Private room,150,1,0,,,1,365
3878409,"Near LAX, Beach, LMU, Santa Monica",17899579,Debbie,,Playa del Rey,33.954957873971495,-118.43348461513094,Private room,110,2,10,2016-06-26,0.55,1,352
5320268,Chill Beach House,1495420,Janelle,,Playa del Rey,33.95734132011618,-118.44551477085197,Entire home/apt,115,4,22,2016-05-30,1.35,1,310
12741265,Beach Block Bedroom,1587231,Traci,,Playa del Rey,33.955880336187874,-118.44805477244316,Private room,82,3,4,2016-06-19,4,1,127
7695754,Ocean View Condo- Prime Playa,23118355,Ashton,,Playa del Rey,33.96300547538496,-118.45027216698215,Entire home/apt,350,2,11,2016-06-29,1.06,40,162
2908890,"Beautiful private house, ocean view",1381289,Tawnya,,Playa del Rey,33.95174510237342,-118.44407454225636,Entire home/apt,300,2,32,2016-05-29,1.22,2,33
11345291,Beautiful Playa Guesthouse,3954764,Michelle,,Playa del Rey,33.960042212141474,-118.44184462218706,Entire home/apt,174,1,0,,,2,0
10141022,3 Level Beach House Playa del Rey,5789574,Robert,,Playa del Rey,33.959513819720826,-118.45331922088964,Entire home/apt,1495,3,4,2016-05-30,0.85,1,321
8292371,Private spacious unit by LAX/beach,1748673,Manoj,,Playa del Rey,33.956306573750986,-118.43528106061333,Private room,75,2,1,2015-10-09,0.11,2,272
4296837,1 Bedroom Studio near beach,7594214,Katie,,Playa del Rey,33.960325176173974,-118.43208158183664,Entire home/apt,129,1,41,2016-06-25,2.24,1,9
1340491,BeachFRONT house LA/MDR OCEANFRONT!,1879996,Eat Love Stay,,Playa del Rey,33.959056197023926,-118.45269949651646,Entire home/apt,425,30,14,2015-10-31,0.45,2,331
9944596,Modern Design w/ Rooftop & Views!!,51107329,Adriana,,Playa del Rey,33.96208820462201,-118.45169352755683,Entire home/apt,350,1,5,2016-06-06,1.07,2,1
3438037,ON BEACH! Near Marina Del Rey & Venice w/ AC!,3708417,Olivia,,Playa del Rey,33.96078271432761,-118.45397644482418,Entire home/apt,550,5,8,2015-10-11,0.33,7,263
947767,Master bedroom in gorgeous house,4648129,Yvana,,Playa del Rey,33.955451180491345,-118.4442340844523,Private room,125,1,0,,,1,0
13298087,Private Room/Bath by LAX and walk to the beach,2557650,Minty,,Playa del Rey,33.955671169869376,-118.43883166591563,Private room,85,1,0,,,1,61
13081388,Playa play day,72562577,Randy,,Playa del Rey,33.95759692216965,-118.4434917314613,Entire home/apt,225,3,1,2016-07-01,1,1,360
7600414,Playa Casita - near beach and LAX!,4366995,Dan,,Playa del Rey,33.964267173744936,-118.44253289053033,Entire home/apt,115,2,11,2016-06-27,4.93,1,72
1769351,Charming Guesthouse at the Beach,9295627,Pam,,Playa del Rey,33.9531032881642,-118.44432349779295,Entire home/apt,100,3,17,2016-05-27,0.53,1,275
1767136,Beach Cottage,6657803,Shaun,,Playa del Rey,33.95952634613506,-118.44885367536793,Entire home/apt,130,1,9,2016-02-27,1.16,1,305
4978403,Beach studio w/HUGE outdoor terrace,8122290,Linda,,Playa del Rey,33.96284150776357,-118.45189408476199,Entire home/apt,115,2,4,2016-06-24,1.41,1,341
1308232,"Summer by the Beach, Venice, LAX",7093860,Karrena And Dan,,Playa del Rey,33.95989250752291,-118.44292459232572,Private room,85,1,3,2016-06-09,1.29,1,364
3667516,Oceanfront Retreat 2+2 On the sand!,2775748,Sherry,,Playa del Rey,33.95690059942768,-118.44946857294205,Entire home/apt,400,5,11,2015-11-01,0.54,2,330
13497117,LAX and beach,77403874,Michael,,Playa del Rey,33.95976986068543,-118.43580303188641,Private room,95,1,0,,,1,0
3469686,"Serene Environment, Ocean Breeze",17482688,Michele,,Playa del Rey,33.95624802560753,-118.43977096806944,Private room,110,4,0,,,1,89
6613791,Modern condo blocks from the beach!,34607309,Amaya,,Playa del Rey,33.95773559138166,-118.43684072061527,Private room,129,1,1,2015-06-09,0.08,1,0
13494088,Playa Del Rey June 15th-July 31st (6 Weeks) $1600,77353544,Peter Kainoa,,Playa del Rey,33.95806847520058,-118.43563241620352,Private room,40,25,0,,,1,28
10414395,Private 1 BR/1 BA near Beach & LAX,53631885,Andrea,,Playa del Rey,33.95557923372473,-118.43543104982554,Entire home/apt,99,10,2,2016-04-04,0.48,1,275
3532305,Condo near Beach & Lax,17783039,Henry,,Playa del Rey,33.9578077956521,-118.43682962356685,Private room,125,1,0,,,1,363
4842895,"Comfortable Retreat, tree top views",14559296,Kathy,,Playa del Rey,33.96086660648748,-118.43693937995988,Private room,95,2,67,2016-06-15,3.68,3,330
1495256,"""LAX Beachhouse"" Luxury On the Sand",7992508,Frank,,Playa del Rey,33.96042875468529,-118.45226496099747,Entire home/apt,599,3,15,2015-12-07,0.46,1,275
1498567,El Segundo Apt. Near LAX & Beach,8007960,Angela,,Playa del Rey,33.935075034679144,-118.43491047906923,Entire home/apt,165,3,33,2016-05-16,1.14,1,138
11590920,"Private entry, one block to beach",37063432,Eva,,Playa del Rey,33.959213097845,-118.44855971955158,Private room,61,1,33,2016-06-29,8.68,1,288
5364876,Summer Beach 1 bedroom Apartment,27812655,Kim,,Playa del Rey,33.95848358613205,-118.45018705340327,Entire home/apt,107,3,0,,,1,59
11066152,Beach Loft Apt above Retail Shop,46106929,Sabrina,,Playa del Rey,33.95977261943405,-118.4488115639302,Entire home/apt,300,5,0,,,1,349
13496963,Minutes from LAX,77400118,Greg,,Playa del Rey,33.959248623770044,-118.43421469376909,Private room,60,1,0,,,1,365
1451117,New Condo/Top Floor/Beach/LMU/LAX,7787548,Josh,,Playa del Rey,33.95860476557025,-118.43581371059483,Private room,55,1,6,2016-03-31,0.26,2,305
2864984,Beauty! Steps to beach! LAX close!,14643644,Jim,,Playa del Rey,33.961091286413215,-118.45121628190294,Entire home/apt,395,3,6,2015-08-11,0.25,1,99
11588946,"Quiet, Modern, Clean Studio!",27869106,Steven,,Playa del Rey,33.95775996877009,-118.43898737730771,Entire home/apt,124,1,0,,,1,0
7131512,NEW Condo/Penthouse/Beach/LAX/Beach,7787548,Josh,,Playa del Rey,33.959338163735566,-118.43439858978986,Private room,55,1,3,2016-03-23,0.25,2,305
2740116,Private hilltop retreat near beach,14021480,Ann,,Playa del Rey,33.95585233418419,-118.44481117908043,Private room,95,3,61,2016-05-14,2.34,1,183
7391213,Spacious townhouse near LAX/beach,1748673,Manoj,,Playa del Rey,33.954099987320205,-118.43682891539186,Entire home/apt,199,2,4,2015-08-21,0.36,2,0
5554288,Overnight Escape in Beautiful Home!,14559296,Kathy,,Playa del Rey,33.95920902661121,-118.43779282436724,Private room,79,2,55,2016-06-16,3.56,3,348
3522308,Ocean View - Steps to the Sand,17737616,Cheryl,,Playa del Rey,33.96098077593124,-118.45352311167345,Entire home/apt,350,2,28,2016-06-14,1.35,1,323
2997467,Ocean Vue Home Steps to Beach 3b/2b,15279046,Kim,,Playa del Rey,33.95289940579757,-118.44467601564583,Entire home/apt,425,5,6,2015-12-01,0.25,4,337
7716927,Beautiful Home-Overlooking Ocean,40542623,Brandon,,Playa del Rey,33.96318577253801,-118.45149088029066,Entire home/apt,300,1,15,2016-05-16,1.57,1,303
3774747,Luxury Ocean View Home,12590257,Lisa,,Playa del Rey,33.96150411388481,-118.4490316340058,Entire home/apt,1000,2,2,2015-12-31,0.14,1,363
5619212,"Zen Vibe, Chill Out Beach Apartment",314649,Nicole,,Playa del Rey,33.95701368599123,-118.44728904852188,Entire home/apt,175,2,29,2016-05-23,1.82,1,71
13743771,Magnificent 3BR/3BA Playa Del Rey Condo,48618586,Evolve Vacation Rental,,Playa del Rey,33.96132125028219,-118.45368435686188,Entire home/apt,349,3,0,,,2,297
6336682,Beautiful 4 Bedroom/4 Bath House,32991649,Tammy,,Playa del Rey,33.96308480355013,-118.43332873910134,Entire home/apt,395,2,56,2016-06-20,4.22,1,102
1226151,BIG DISCOUNT beachfront nr LAX,6688302,Lisa,,Playa del Rey,33.954469314207046,-118.44832758855974,Entire home/apt,550,2,49,2016-06-20,1.90,3,333
7515886,Suite near LAX minutes to beach,39376837,Brandon And Shirin,,Playa del Rey,33.9618133774657,-118.44399198725496,Private room,95,1,71,2016-06-20,6.30,3,350
12426518,"Livingroom - Spacious,Clean,Value",64478667,Monica,,Playa del Rey,33.95560418335167,-118.43404458928175,Shared room,54,2,2,2016-05-31,1.00,1,58
13332515,Safe & Cozy 1 Bedroom Apartment with Wifi,69398841,Aja,,Playa del Rey,33.967541933015724,-118.42814782208598,Entire home/apt,125,1,1,2016-06-24,1,1,7
13021922,"Villa Fortunata, Playa del Rey, a unique stay",8224682,Amelia,,Playa del Rey,33.962348681035856,-118.43567009723898,Private room,125,2,0,,,1,85
6792417,BEACHFRONT RETREAT  - Playa/Marina,35320583,Paula,,Playa del Rey,33.95371396980642,-118.44875735437589,Entire home/apt,375,7,11,2016-05-18,0.89,2,306
7513451,Clean / cozy bedroom with bathroom,39082834,Alex,,Playa del Rey,33.96011589811108,-118.43210830631101,Private room,50,3,2,2015-08-01,0.18,2,0
433641,2 BR Beach House in LA ON THE SAND!,1879996,Eat Love Stay,,Playa del Rey,33.96137857429652,-118.45375132187321,Entire home/apt,350,30,25,2016-01-03,0.49,2,329
11158748,Beachfront near LAX,2095936,Stacy,,Playa del Rey,33.955764544785254,-118.44832626748448,Entire home/apt,465,3,4,2016-06-13,1.02,2,334
564463,Oceanfront Family Friendly Retreat,2775748,Sherry,,Playa del Rey,33.95735883240857,-118.4486713400828,Entire home/apt,500,5,8,2016-01-16,0.37,2,325
13147304,Beautiful 1 Bd on the Beach -- Near LAX,73326371,Shimon,,Playa del Rey,33.960812936300016,-118.45419322307698,Entire home/apt,189,1,2,2016-07-01,1.76,1,321
9923464,Ho Ho Ho! Holiday Beach Getaway,476384,Kate,,Playa del Rey,33.961686887937965,-118.45056108792599,Entire home/apt,250,2,0,,,1,0
13141473,The Tranquil Perch,18944307,Alisha,,Playa del Rey,33.95612679782166,-118.44382282619395,Entire home/apt,190,2,4,2016-06-28,4,1,33
2846822," European Charm, California Cool!",14559296,Kathy,,Playa del Rey,33.95996247667741,-118.43626749819657,Private room,99,3,54,2016-06-16,2.27,3,321
10293739,Modern Condo Next to Beach and LAX,21841982,Amanda,,Playa del Rey,33.95752682257356,-118.43468243855109,Private room,79,2,2,2016-06-14,1.18,1,20
3237764,Beautiful Modern Get-Away at Beach ,16382235,Davida,,Playa del Rey,33.96016879939315,-118.44883988628611,Entire home/apt,165,3,9,2016-02-22,0.38,3,63
5466521,Cute 1BR/1BA by LAX & Beach,7381724,Jean,,Playa del Rey,33.95511764808887,-118.43582378113814,Entire home/apt,95,13,8,2016-05-11,0.52,1,131
6905467,Ocean Close Airport Close,20028761,Ray,,Playa del Rey,33.96595901072747,-118.42797368509953,Private room,75,1,1,2016-04-28,0.45,2,365
1530243,WINTER discount beachfront,6688302,Lisa,,Playa del Rey,33.95447305686781,-118.4466941194404,Entire home/apt,260,2,29,2015-11-21,1.03,3,360
2250557,Private Super Clean Double Bedroom ,11494901,Maureen,,Playa del Rey,33.95859100634811,-118.43386298758192,Private room,40,1,23,2016-04-05,0.86,1,362
5395797,Spacious family home near the beach,27871071,Sherrie & Jack,,Playa del Rey,33.95765188070413,-118.44295522326972,Entire home/apt,450,14,1,2015-07-13,0.08,2,0
844386,Beach Home 3Bed /2ba Ocean Views,4408313,Victoria,,Playa del Rey,33.952931389810416,-118.44706011632863,Entire home/apt,325,4,22,2016-06-15,0.61,1,344
11422343,"Modern Design,Private Rooftop,Views",51107329,Adriana,,Playa del Rey,33.96379551771375,-118.45074197535344,Entire home/apt,180,1,7,2016-05-04,1.71,2,330
5193816,Large and Luxe in Playa del Rey,521252,Christopher,,Playa del Rey,33.960712405899734,-118.43680338200883,Entire home/apt,350,3,2,2015-11-28,0.25,1,85
5979554,Master Suite in Ocean Vue Home ,15279046,Kim,,Playa del Rey,33.95289940881226,-118.44645314923153,Private room,125,3,1,2015-05-23,0.07,4,302
13436690,Mediterranean Duplex @ Silicon Beach-Playa del Rey,3220633,Heather,,Playa del Rey,33.95969936840474,-118.43510169316943,Entire home/apt,446,3,0,,,2,179
6501809,Beautiful 3 Bedroom 2 1/2 Bath home,4265196,Hythum,,Playa del Rey,33.96173661743638,-118.44998720562461,Entire home/apt,268,2,5,2016-05-31,0.41,3,105
12006462,"Beach House, Steps to the Sand",12065885,Alicia,,Playa del Rey,33.956541619203435,-118.44959248014747,Private room,80,1,3,2016-06-20,1.80,1,3
1651611,Large 1 bedroom Apartment,4265196,Hythum,,Playa del Rey,33.960552953062425,-118.450301536374,Entire home/apt,145,1,2,2015-07-05,0.16,3,0
12388148,"2BR, on the sand, Marina Del Rey",58121903,Ramesh,,Playa del Rey,33.95752618025335,-118.45070639963375,Entire home/apt,350,7,2,2016-06-27,2,1,329
13641929,Beach Getaway!!! Close to LAX,79156417,Courtney,,Playa del Rey,33.954032434666885,-118.44144483673095,Private room,70,1,0,,,1,85
3811977,"2 mi to LAX, 1.5 mi to beach! 1bdrm",19595876,Ruth,,Playa del Rey,33.95960921089821,-118.43854591864492,Entire home/apt,100,2,6,2016-06-27,1.58,1,33
1901479,COZY LUXURY BEACH HOME MDR/PDR,9873152,Jake,,Playa del Rey,33.96057733410479,-118.44816273189073,Private room,112,1,1,2015-02-26,0.06,1,365
3543006,"Playa Del Rey Condo, Walk to Beach",15341437,Shelley,,Playa del Rey,33.95510737366914,-118.43573118747814,Private room,146,1,1,2014-09-27,0.05,2,177
8455753,Views of the Pacific Ocean & Marina,20481952,Karen,,Playa del Rey,33.95936723839378,-118.44842335282712,Entire home/apt,325,3,14,2016-06-26,1.54,1,266
3114095,Private bed/bath in Ocean-vue home ,15279046,Kim,,Playa del Rey,33.952703263740524,-118.44668166411252,Private room,99,2,35,2016-06-25,1.41,4,337
11339369,Serene attached guesthouse,3954764,Michelle,,Playa del Rey,33.95921129137172,-118.44187219381449,Entire home/apt,183,1,0,,,2,0
7842035,Rooms with a view of the city!!!!,41317500,Ben,,Baldwin Hills/Crenshaw,34.0083889015069,-118.35288633131161,Private room,90,5,4,2016-06-02,0.39,2,90
11984961,Just A Very Spacious Clean Room,64056171,Mike,,Baldwin Hills/Crenshaw,34.01199828220075,-118.35161088496373,Private room,45,2,6,2016-06-24,3.05,1,89
6524402,Cozy Room With a View,34121870,Dion,,Baldwin Hills/Crenshaw,34.01240437482205,-118.35732460320894,Private room,80,1,1,2016-03-12,0.26,1,336
2017566,"Room near Culver City, CA",206985,Greg,,Baldwin Hills/Crenshaw,34.013848664969366,-118.34696519528298,Private room,45,5,0,,,1,0
10680228,Culver City adj. 1-Bedroom/1-Bath,51536309,Doug,,Baldwin Hills/Crenshaw,34.021913590046175,-118.3760168054657,Entire home/apt,89,1,0,,,1,0
12408178,Delightful Writing Retreat in L.A.,67101360,Janice,,Baldwin Hills/Crenshaw,34.01225971784749,-118.35016189269133,Private room,90,3,0,,,1,89
6313954,Bed and Bath Room and Amazing Views,32847517,Judith,,Baldwin Hills/Crenshaw,34.016110217686695,-118.36665312640247,Private room,75,1,24,2016-06-19,2.05,1,342
9374507,West Side Luxury Home w/Huge Yard!,46877993,Dwayne,,Baldwin Hills/Crenshaw,34.015329203810886,-118.36073256326058,Private room,99,4,0,,,1,88
10115919,1br in a 2br x 1bath,3294415,Svetlana,,Baldwin Hills/Crenshaw,34.0260998946313,-118.37296325057405,Private room,56,2,28,2016-06-19,5.03,1,360
13714883,"Private, Fun and Cozy LA Apartment",80120520,Shala,,Baldwin Hills/Crenshaw,34.0201359395031,-118.35282578989371,Private room,150,1,0,,,1,2
13374231,Renovated Classic 2 Bedroom House near Culver City,41116852,Christine,,Baldwin Hills/Crenshaw,34.013000654980544,-118.33785836982985,Entire home/apt,300,3,0,,,1,141
9157729,Suite in Baldwin Hills,47673823,Mikaela,,Baldwin Hills/Crenshaw,34.00992134533543,-118.35558008771821,Private room,50,1,0,,,1,0
5288572,Come and Go in Comfort ,27385774,Olivia,,Baldwin Hills/Crenshaw,34.01185326516408,-118.3459268736068,Private room,40,1,6,2015-06-07,0.36,1,302
12813791,Baldwin Hills Charming Apt 1BD/1BA,39743748,Sheldon,,Baldwin Hills/Crenshaw,34.00516128786518,-118.3414323678684,Entire home/apt,85,2,1,2016-06-12,1,1,336
6779562,Spacious 1 BR/1BA Historic Condo,35490415,Steven,,Baldwin Hills/Crenshaw,34.02140344462898,-118.36142601946416,Entire home/apt,99,2,6,2015-10-02,0.50,1,0
10392208,"Spacious & Convenient LA Townhouse, Rooms for 4",53504395,Roderick,,Baldwin Hills/Crenshaw,34.006370252245155,-118.34139486067814,Private room,80,1,3,2016-05-10,0.86,3,283
6586258,Serene Bungalow with Mountain Views,22022352,Katrina,,Baldwin Hills/Crenshaw,34.0056271050645,-118.34662351940328,Entire home/apt,100,3,1,2016-06-18,1,1,349
1630073,Charming Two Bedroom,8663396,Alvin,,Baldwin Hills/Crenshaw,34.01232988585298,-118.34932692096426,Entire home/apt,175,1,16,2016-02-15,0.51,1,365
915073,CozyConvenientClose2Transportation,4912113,Em,,Baldwin Hills/Crenshaw,34.01807941581502,-118.36746426801395,Private room,65,2,5,2016-02-17,0.38,1,183
7989078,Hilltop Mid-City Escape for Two,40429030,David,,Baldwin Hills/Crenshaw,34.01315655301424,-118.36077358173061,Private room,180,1,0,,,2,365
7989313,Mid City Hilltop Escape,40429030,David,,Baldwin Hills/Crenshaw,34.01404338617847,-118.3600911461507,Entire home/apt,680,3,0,,,2,365
4580953,Beautiful Home in Baldwin Hills,23745440,Jeffrey,,Baldwin Hills/Crenshaw,34.01950255967911,-118.36331428905125,Entire home/apt,98,14,0,,,1,327
5629216,Furnished Living Room Available,29173048,Isabel,,Baldwin Hills/Crenshaw,34.01711636386452,-118.3508487169385,Shared room,40,1,0,,,1,0
7790115,"Close to Movie Theater, Mall &Banks",40998239,Optimum,,Baldwin Hills/Crenshaw,34.00911049294777,-118.33940195320513,Entire home/apt,200,1,0,,,1,0
8309875,Beautiful Centrally Located Home,3166551,Gabrielle,,Baldwin Hills/Crenshaw,34.017517683451835,-118.3686337464877,Entire home/apt,285,1,20,2016-06-12,2.25,1,13
3219305,Relaxing Poolside Studio Retreat,1115276,Melissa + Marc,,Baldwin Hills/Crenshaw,34.01583440356205,-118.36405600277878,Entire home/apt,95,2,152,2016-06-24,6.06,1,273
9092270,Private Rm in Quiet LA Neighborhood,47402291,Cynthia,,Baldwin Hills/Crenshaw,34.01620704488946,-118.343469406001,Private room,60,2,0,,,1,0
4388299,adorable 1 bedroom LA cottage,11417708,Theresa,,Baldwin Hills/Crenshaw,34.02068579222089,-118.36516052904027,Entire home/apt,119,2,19,2016-06-12,1.10,1,152
1187656,Central Location CONDO,6494491,Chirag,,Baldwin Hills/Crenshaw,34.00669975776347,-118.34048543349377,Shared room,100,1,0,,,1,365
6400313,"1 BD Apt. Great View!!! LA, CA",33373849,Jeffery,,Baldwin Hills/Crenshaw,34.00943338927036,-118.34150524895249,Entire home/apt,95,1,15,2016-01-21,1.22,1,0
13019384,Designer Family Vacation Home | TV/Film Permitted,4656446,Ryan & Claire,,Baldwin Hills/Crenshaw,34.005207279552,-118.34870587556505,Entire home/apt,300,3,3,2016-06-27,3,18,70
1866126,SHARE HUGE LOFT / STUDIO -- THE BOX,2012415,Mike & Kiyoe,,Baldwin Hills/Crenshaw,34.02409693510257,-118.36242470327737,Private room,63,7,4,2015-03-06,0.14,6,318
4940718,Two Bedroom Townhouse,15499140,Mary,,Baldwin Hills/Crenshaw,34.020790759552824,-118.36574800671775,Entire home/apt,120,28,8,2016-04-30,0.63,1,337
1007258,Centrally Located Private Studio Apartment,2410125,Jen And Mark,,Baldwin Hills/Crenshaw,34.00729855235094,-118.34834541785415,Entire home/apt,89,2,91,2016-03-15,2.35,1,300
6706080,Lovely home in the center of LA,30985405,Brenda,,Baldwin Hills/Crenshaw,34.01849990396651,-118.36916049244846,Private room,90,1,59,2016-06-30,5.21,1,345
658342,1 or 2 Bdrm Suite Mid-Century Home,3318966,Liz,,Baldwin Hills/Crenshaw,34.01785890077471,-118.36793799663613,Private room,350,2,0,,,1,365
13713734,Room w/ Sexy Pool in Exclusive Baldwin Hills,9938048,Larry & Lynnette,,Baldwin Hills/Crenshaw,34.00479793613337,-118.35313353929664,Private room,95,3,0,,,1,62
9257201,Central 2BR w/ great public transit,10788780,Lillian,,Baldwin Hills/Crenshaw,34.025553613979945,-118.36730579167572,Entire home/apt,150,1,0,,,1,0
12594801,Centrally located huge apartment!,67196336,Tommy,,Baldwin Hills/Crenshaw,34.014875468368366,-118.35418749979463,Entire home/apt,100,1,3,2016-05-29,1.41,1,0
274241,2BR/2BA Private LA Home - Pet OK,1434157,Nicole,,Baldwin Hills/Crenshaw,34.02180668506981,-118.36658046919048,Entire home/apt,245,6,11,2015-08-19,0.21,2,365
12659123,"Cozy Bed Room, Private Bath, Kitchen Access",51322157,Taylor  Coco,,Baldwin Hills/Crenshaw,34.01644417107376,-118.3621519818132,Private room,125,2,0,,,1,364
13378471,"Great Area, Clean & Quiet Prv Bed, Pool/SpaTennis",30484,Pascal,,Baldwin Hills/Crenshaw,34.02566775054562,-118.37550156435529,Private room,55,7,0,,,2,23
7999120,"Lovely, quiet garden apartment",2245445,DeeDee,,Baldwin Hills/Crenshaw,34.01051535981456,-118.34686155283387,Entire home/apt,65,2,0,,,1,0
12235710,Amazing 1 br apartment in Beverly,49821469,Valeriya,,Beverlywood,34.05022344359287,-118.39537735334567,Private room,85,3,0,,,3,356
13116418,Classic Private Room Near Beverly Hills,47900003,Patricia,,Beverlywood,34.05228180891607,-118.39359893165847,Private room,95,2,1,2016-05-30,0.86,1,62
71514,Private bedroom with great reviews,366343,Boaz,,Beverlywood,34.04977838735158,-118.3974474661852,Private room,70,30,116,2016-05-18,1.77,3,187
12654751,Beautiful 1-BR in Great Location,12260586,Laura,,Beverlywood,34.052122137529274,-118.39509349989149,Entire home/apt,95,1,1,2016-05-02,0.48,1,0
1782640,Charming LA Home Near Beverly Hills,9357253,Stacy,,Beverlywood,34.03715038870522,-118.39180820935485,Entire home/apt,315,3,23,2015-12-21,0.81,1,299
13659919,"Cowboys/Rams
Stay Enjoy The Game",27128177,Sean,,Beverlywood,34.05113780576352,-118.3998976047568,Entire home/apt,375,2,0,,,3,365
9605551,5 Star Elegance near Beverly Hills!,49706229,Penelope,,Beverlywood,34.0491198257544,-118.39351505898779,Private room,115,3,0,,,1,364
9633617,Living room,49821469,Valeriya,,Beverlywood,34.04977635510138,-118.39521324414095,Shared room,51,3,2,2016-03-05,0.36,3,364
13624100,4BR House with Jacuzzi Near Golf Course,78709715,Egal,,Beverlywood,34.051119066091076,-118.400333096175,Entire home/apt,400,3,0,,,4,334
